num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
937;"[<__main__.Word instance at 0x110d06368>
 <__main__.Word instance at 0x110d06200>]";Ethan;1_6;False;True;[['in', 'moo']];inmoo;inmoo;1.0;0.0
938;"[<__main__.Word instance at 0x110d065f0>
 <__main__.Word instance at 0x110d064d0>]";Ethan;1_6;False;False;[['up'], ['tangled']];tangledup;uptangled;0.5;-0.69314718056
939;"[<__main__.Word instance at 0x110d06710>
 <__main__.Word instance at 0x110d069e0>
 <__main__.Word instance at 0x110d068c0>]";Ethan;1_6;False;False;[['blue'], ['up'], ['tangled']];tangledupblue;uptangledblue;0.166666666667;-0.182321556794
940;"[<__main__.Word instance at 0x110d06a70>
 <__main__.Word instance at 0x110d06cb0>]";Ethan;1_6;False;True;"[[""Blue's"", 'clues']]";Blue'sclues;Blue'sclues;1.0;0.0
941;[<__main__.Word instance at 0x110d06d88>];Ethan;1_6;True;NaN;NaN;shapes;NaN;NaN;NaN
942;[<__main__.Word instance at 0x110d06f38>];Ethan;1_6;True;NaN;NaN;shapes;NaN;NaN;NaN
943;"[<__main__.Word instance at 0x110d06f80>
 <__main__.Word instance at 0x110d06b90>
 <__main__.Word instance at 0x110d09128>]";Ethan;1_6;False;False;[['tangled'], ['bat'], ['bat']];tangledbatbat;battangledbat;0.166666666667;-0.182321556794
944;"[<__main__.Word instance at 0x110d09050>
 <__main__.Word instance at 0x110d09518>]";Ethan;1_6;True;NaN;NaN;helloclues;NaN;NaN;NaN
945;"[<__main__.Word instance at 0x110d09560>
 <__main__.Word instance at 0x110d09200>
 <__main__.Word instance at 0x110d095f0>]";Ethan;1_6;False;False;[['out'], ['smoke'], ['coming']];smokecomingout;comingoutsmoke;0.166666666667;-0.182321556794
946;"[<__main__.Word instance at 0x110d09758>
 <__main__.Word instance at 0x110d097e8>]";Ethan;1_6;True;NaN;NaN;puffpuff;NaN;NaN;NaN
947;[<__main__.Word instance at 0x110d098c0>];Ethan;1_6;False;True;[['meow']];meow;meow;1.0;0.0
948;"[<__main__.Word instance at 0x110d09998>
 <__main__.Word instance at 0x110d09830>]";Ethan;1_6;False;True;[['black', 'cat']];blackcat;blackcat;1.0;0.0
949;"[<__main__.Word instance at 0x110d09a70>
 <__main__.Word instance at 0x110d09bd8>]";Ethan;1_6;False;True;[['black', 'cat']];blackcat;blackcat;1.0;0.0
950;"[<__main__.Word instance at 0x110d09cf8>
 <__main__.Word instance at 0x110d09710>]";Ethan;1_6;False;True;[['black', 'cat']];blackcat;blackcat;1.0;0.0
951;"[<__main__.Word instance at 0x110d096c8>
 <__main__.Word instance at 0x110d09fc8>]";Ethan;1_6;False;True;[['tiger', 'tomcat']];tigertomcat;tigertomcat;1.0;0.0
952;"[<__main__.Word instance at 0x110d09908>
 <__main__.Word instance at 0x110d099e0>
 <__main__.Word instance at 0x110d0c128>]";Ethan;1_6;False;False;[['tangled'], ['me'], ['up']];tangledupme;upmetangled;0.166666666667;-0.182321556794
953;[<__main__.Word instance at 0x110d0c098>];Ethan;1_6;True;NaN;NaN;maracas;NaN;NaN;NaN
954;[<__main__.Word instance at 0x110d0c248>];Ethan;1_6;True;NaN;NaN;maracas;NaN;NaN;NaN
955;[<__main__.Word instance at 0x110d0c560>];Ethan;1_6;True;NaN;NaN;maracas;NaN;NaN;NaN
956;"[<__main__.Word instance at 0x110d0c518>
 <__main__.Word instance at 0x110d0c7a0>]";Ethan;1_6;False;True;"[[""Blue's"", 'clues']]";Blue'sclues;Blue'sclues;1.0;0.0
957;"[<__main__.Word instance at 0x110d0c878>
 <__main__.Word instance at 0x110d0c5a8>]";Ethan;1_6;False;False;[['tangled'], ['up']];tangledup;uptangled;0.5;-0.69314718056
958;"[<__main__.Word instance at 0x110d0c320>
 <__main__.Word instance at 0x110d0c998>
 <__main__.Word instance at 0x110d0c710>]";Ethan;1_6;False;False;[['up'], ['you'], ['tangled']];tangledupyou;youuptangled;0.166666666667;-0.182321556794
959;"[<__main__.Word instance at 0x110d0c908>
 <__main__.Word instance at 0x110d0cc68>]";Ethan;1_6;False;True;"[[""Blue's"", 'clues']]";Blue'sclues;Blue'sclues;1.0;0.0
960;"[<__main__.Word instance at 0x110d0cd40>
 <__main__.Word instance at 0x110d0ce18>]";Ethan;1_6;False;True;"[[""Blue's"", 'clues']]";Blue'sclues;Blue'sclues;1.0;0.0
961;"[<__main__.Word instance at 0x110d0cbd8>
 <__main__.Word instance at 0x110d0cd88>]";Ethan;1_6;True;NaN;NaN;orangething;NaN;NaN;NaN
962;"[<__main__.Word instance at 0x110d0c3f8>
 <__main__.Word instance at 0x110d0cef0>]";Ethan;1_6;True;NaN;NaN;firefire;NaN;NaN;NaN
963;"[<__main__.Word instance at 0x110d0f170>
 <__main__.Word instance at 0x110d0f200>]";Ethan;1_6;False;False;[['hm'], ['wire']];hmwire;wirehm;0.5;-0.69314718056
964;[<__main__.Word instance at 0x110d0f2d8>];Ethan;1_6;False;True;[['wire']];wire;wire;1.0;0.0
965;"[<__main__.Word instance at 0x110d0f368>
 <__main__.Word instance at 0x110d0f680>
 <__main__.Word instance at 0x110d0f518>]";Ethan;1_6;False;False;[['wire'], ['thing'], ['color']];wirethingcolor;colorwirething;0.166666666667;-0.182321556794
966;"[<__main__.Word instance at 0x110d0f440>
 <__main__.Word instance at 0x110d0f7e8>
 <__main__.Word instance at 0x110d0f6c8>]";Ethan;1_6;False;True;[['going'], ['you'], ['were']];wereyougoing;wereyougoing;0.166666666667;1.79175946923
967;[<__main__.Word instance at 0x110d0f638>];Ethan;1_6;True;NaN;NaN;tire;NaN;NaN;NaN
968;[<__main__.Word instance at 0x110d0f878>];Ethan;1_6;False;True;[['microphone']];microphone;microphone;1.0;0.0
969;"[<__main__.Word instance at 0x110d0fbd8>
 <__main__.Word instance at 0x110d0fef0>
 <__main__.Word instance at 0x110d0fd88>]";Ethan;1_6;True;NaN;NaN;ColeandMason;NaN;NaN;NaN
970;[<__main__.Word instance at 0x110d0f9e0>];Ethan;1_6;True;NaN;NaN;Max;NaN;NaN;NaN
971;"[<__main__.Word instance at 0x110d12098>
 <__main__.Word instance at 0x110d12248>]";Ethan;1_6;True;NaN;NaN;freighttrain;NaN;NaN;NaN
972;[<__main__.Word instance at 0x110d125a8>];Ethan;1_6;True;NaN;NaN;dinosaur;NaN;NaN;NaN
973;[<__main__.Word instance at 0x110d12cf8>];Ethan;1_6;True;NaN;NaN;dinosaur;NaN;NaN;NaN
974;"[<__main__.Word instance at 0x110d12d40>
 <__main__.Word instance at 0x110d12b90>
 <__main__.Word instance at 0x110d12ef0>
 <__main__.Word instance at 0x110d12e18>
 <__main__.Word instance at 0x110d12f80>]";Ethan;1_6;True;NaN;NaN;meohmyohdinosaur;NaN;NaN;NaN
975;"[<__main__.Word instance at 0x110d15200>
 <__main__.Word instance at 0x110d151b8>
 <__main__.Word instance at 0x110d15440>
 <__main__.Word instance at 0x110d15128>
 <__main__.Word instance at 0x110d15680>
 <__main__.Word instance at 0x110d155a8>]";Ethan;1_6;True;NaN;NaN;meohmyohuglydinosaur;NaN;NaN;NaN
976;"[<__main__.Word instance at 0x110d15710>
 <__main__.Word instance at 0x110d15950>]";Ethan;1_6;True;NaN;NaN;uglydinosaurs;NaN;NaN;NaN
977;"[<__main__.Word instance at 0x110d15ab8>
 <__main__.Word instance at 0x110d156c8>
 <__main__.Word instance at 0x110d15b48>]";Ethan;1_6;False;True;[['the', 'refrigerator'], ['in']];intherefrigerator;intherefrigerator;0.5;0.69314718056
978;[<__main__.Word instance at 0x110d15d40>];Ethan;1_6;True;NaN;NaN;buttons;NaN;NaN;NaN
979;"[<__main__.Word instance at 0x110d15e60>
 <__main__.Word instance at 0x110d15dd0>]";Ethan;1_6;True;NaN;NaN;buttondown;NaN;NaN;NaN
980;"[<__main__.Word instance at 0x110d15ea8>
 <__main__.Word instance at 0x110d15cb0>]";Ethan;1_6;True;NaN;NaN;Ethanride;NaN;NaN;NaN
981;"[<__main__.Word instance at 0x110d15fc8>
 <__main__.Word instance at 0x110d159e0>
 <__main__.Word instance at 0x110d18098>]";Ethan;1_6;False;False;[['coming'], ['smoke'], ['out']];smokecomingout;outcomingsmoke;0.166666666667;-0.182321556794
982;[<__main__.Word instance at 0x110d18248>];Ethan;1_6;True;NaN;NaN;bell;NaN;NaN;NaN
983;[<__main__.Word instance at 0x110d186c8>];Ethan;1_6;True;NaN;NaN;ding;NaN;NaN;NaN
984;[<__main__.Word instance at 0x110d187a0>];Ethan;1_6;True;NaN;NaN;balloons;NaN;NaN;NaN
985;[<__main__.Word instance at 0x110d18710>];Ethan;1_6;True;NaN;NaN;balloons;NaN;NaN;NaN
986;"[<__main__.Word instance at 0x110d189e0>
 <__main__.Word instance at 0x110d18878>
 <__main__.Word instance at 0x110d18a70>]";Ethan;1_6;True;NaN;NaN;Ethanridechoo;NaN;NaN;NaN
987;"[<__main__.Word instance at 0x110d18b48>
 <__main__.Word instance at 0x110d18830>]";Ethan;1_6;True;NaN;NaN;hathat;NaN;NaN;NaN
988;"[<__main__.Word instance at 0x110d18560>
 <__main__.Word instance at 0x110d18dd0>]";Ethan;1_6;False;True;[['ball'], ['ball']];ballball;ballball;0.5;0.69314718056
989;"[<__main__.Word instance at 0x110d18f80>
 <__main__.Word instance at 0x110d18ab8>
 <__main__.Word instance at 0x110d18d88>
 <__main__.Word instance at 0x110d18ef0>]";Ethan;1_6;False;True;[['in'], ['the', 'train'], ['Ethan']];Ethaninthetrain;Ethaninthetrain;0.166666666667;1.79175946923
990;"[<__main__.Word instance at 0x110d1b368>
 <__main__.Word instance at 0x110d1b5a8>]";Ethan;1_6;False;True;[['car'], ['tanker']];tankercar;tankercar;0.5;0.69314718056
991;[<__main__.Word instance at 0x110d1b7a0>];Ethan;1_6;False;True;[['caboose']];caboose;caboose;1.0;0.0
992;"[<__main__.Word instance at 0x110d1b908>
 <__main__.Word instance at 0x110d1b7e8>
 <__main__.Word instance at 0x110d1bb90>]";Ethan;1_6;False;False;[['in'], ['back'], ['caboose']];cabooseinback;caboosebackin;0.166666666667;-0.182321556794
993;"[<__main__.Word instance at 0x110d1bbd8>
 <__main__.Word instance at 0x110d1b638>
 <__main__.Word instance at 0x110d1bf38>]";Ethan;1_6;False;False;[['car'], ['a', 'box']];aboxcar;carabox;0.5;-0.69314718056
994;"[<__main__.Word instance at 0x110d1bfc8>
 <__main__.Word instance at 0x110d1bd40>]";Ethan;1_6;False;True;[['car'], ['box']];boxcar;boxcar;0.5;0.69314718056
995;"[<__main__.Word instance at 0x110d1ba70>
 <__main__.Word instance at 0x110d1e200>]";Ethan;1_6;False;True;[['car'], ['box']];boxcar;boxcar;0.5;0.69314718056
996;[<__main__.Word instance at 0x110d1e2d8>];Ethan;1_6;False;True;[['tanker']];tanker;tanker;1.0;0.0
997;"[<__main__.Word instance at 0x110d1e5f0>
 <__main__.Word instance at 0x110d1e758>
 <__main__.Word instance at 0x110d1ea70>
 <__main__.Word instance at 0x110d1e908>]";Ethan;1_6;True;NaN;NaN;Ethanridethetrain;NaN;NaN;NaN
998;[<__main__.Word instance at 0x110d1e368>];Ethan;1_6;True;NaN;NaN;engineer;NaN;NaN;NaN
999;"[<__main__.Word instance at 0x110d1e878>
 <__main__.Word instance at 0x110d1edd0>
 <__main__.Word instance at 0x110d1ecb0>
 <__main__.Word instance at 0x110d1eea8>]";Ethan;1_6;True;NaN;NaN;engineenginenumbernine;NaN;NaN;NaN
1000;"[<__main__.Word instance at 0x110d1ef80>
 <__main__.Word instance at 0x110d1ee18>
 <__main__.Word instance at 0x110d1e710>]";Ethan;1_6;False;True;[['in'], ['back'], ['caboose']];cabooseinback;cabooseinback;0.166666666667;1.79175946923
1001;"[<__main__.Word instance at 0x110d21050>
 <__main__.Word instance at 0x110d21200>
 <__main__.Word instance at 0x110d210e0>]";Ethan;1_6;False;True;[['in'], ['caboose'], ['back']];cabooseinback;cabooseinback;0.166666666667;1.79175946923
1002;[<__main__.Word instance at 0x110d21440>];Ethan;1_6;False;True;[['Ethan']];Ethan;Ethan;1.0;0.0
1003;[<__main__.Word instance at 0x110d215a8>];Ethan;1_6;False;True;[['Ethan']];Ethan;Ethan;1.0;0.0
1004;"[<__main__.Word instance at 0x110d21758>
 <__main__.Word instance at 0x110d21950>
 <__main__.Word instance at 0x110d21680>]";Ethan;1_6;False;False;[['car'], ['a', 'box']];aboxcar;carabox;0.5;-0.69314718056
1005;"[<__main__.Word instance at 0x110d218c0>
 <__main__.Word instance at 0x110d21b48>
 <__main__.Word instance at 0x110d21a70>
 <__main__.Word instance at 0x110d21c68>
 <__main__.Word instance at 0x110d21ef0>]";Ethan;1_6;True;NaN;NaN;boxcarcarsandtankers;NaN;NaN;NaN
1006;"[<__main__.Word instance at 0x110d21f80>
 <__main__.Word instance at 0x110d21f38>
 <__main__.Word instance at 0x110d24050>
 <__main__.Word instance at 0x110d240e0>]";Ethan;1_6;True;NaN;NaN;boxcarsandtankers;NaN;NaN;NaN
1007;"[<__main__.Word instance at 0x110d24368>
 <__main__.Word instance at 0x110d24248>
 <__main__.Word instance at 0x110d244d0>
 <__main__.Word instance at 0x110d24440>]";Ethan;1_6;False;True;[['daddy'], ['in'], ['a', 'tanker']];daddyinatanker;daddyinatanker;0.166666666667;1.79175946923
1008;"[<__main__.Word instance at 0x110d24878>
 <__main__.Word instance at 0x110d247e8>
 <__main__.Word instance at 0x110d24950>
 <__main__.Word instance at 0x110d248c0>]";Ethan;1_6;False;False;[['truck'], ['dump'], ['a'], ['in']];inadumptruck;dumptruckina;0.0416666666667;-0.0425596144188
1009;"[<__main__.Word instance at 0x110d24758>
 <__main__.Word instance at 0x110d24b48>]";Ethan;1_6;False;True;[['no'], ['oh']];ohno;ohno;0.5;0.69314718056
1010;"[<__main__.Word instance at 0x110d24bd8>
 <__main__.Word instance at 0x110d247a0>
 <__main__.Word instance at 0x110d24cb0>]";Ethan;1_6;True;NaN;NaN;ohnomama;NaN;NaN;NaN
1011;"[<__main__.Word instance at 0x110d24ef0>
 <__main__.Word instance at 0x110d24d88>]";Ethan;1_6;False;False;[['train'], ['no']];trainno;notrain;0.5;-0.69314718056
1012;"[<__main__.Word instance at 0x110d24fc8>
 <__main__.Word instance at 0x110d246c8>
 <__main__.Word instance at 0x110d24ea8>]";Ethan;1_6;False;False;[['where'], ['train'], ['are']];wherearetrain;arewheretrain;0.166666666667;-0.182321556794
1013;"[<__main__.Word instance at 0x110d24e18>
 <__main__.Word instance at 0x110d270e0>]";Ethan;1_6;True;NaN;NaN;littleriders;NaN;NaN;NaN
1014;[<__main__.Word instance at 0x110d27200>];Ethan;1_6;False;True;[['there']];there;there;1.0;0.0
1015;"[<__main__.Word instance at 0x110d27518>
 <__main__.Word instance at 0x110d27638>]";Ethan;1_6;False;True;[['inside'], ['people']];peopleinside;peopleinside;0.5;0.69314718056
1016;[<__main__.Word instance at 0x110d27710>];Ethan;1_6;False;True;[['Ethan']];Ethan;Ethan;1.0;0.0
1017;"[<__main__.Word instance at 0x110d27998>
 <__main__.Word instance at 0x110d27908>
 <__main__.Word instance at 0x110d27a70>
 <__main__.Word instance at 0x110d27c20>
 <__main__.Word instance at 0x110d27b00>]";Ethan;1_6;True;NaN;NaN;Ethanridechoochooride;NaN;NaN;NaN
1018;"[<__main__.Word instance at 0x110d27cb0>
 <__main__.Word instance at 0x110d27f80>
 <__main__.Word instance at 0x110d27e18>
 <__main__.Word instance at 0x110d2a170>
 <__main__.Word instance at 0x110d2a050>]";Ethan;1_6;True;NaN;NaN;Ethanridechoochooride;NaN;NaN;NaN
1019;"[<__main__.Word instance at 0x110d2a200>
 <__main__.Word instance at 0x110d2a4d0>
 <__main__.Word instance at 0x110d2a3b0>]";Ethan;1_6;False;True;[['caboose'], ['in'], ['back']];cabooseinback;cabooseinback;0.166666666667;1.79175946923
1020;[<__main__.Word instance at 0x110d2a560>];Ethan;1_6;False;True;[['Ethan']];Ethan;Ethan;1.0;0.0
1021;"[<__main__.Word instance at 0x110d2a518>
 <__main__.Word instance at 0x110d2a8c0>
 <__main__.Word instance at 0x110d2a7a0>
 <__main__.Word instance at 0x110d2aab8>]";Ethan;1_6;False;True;[['Ethan', 'drives'], ['the', 'train']];Ethandrivesthetrain;Ethandrivesthetrain;0.5;0.69314718056
1022;[<__main__.Word instance at 0x110d2ab48>];Ethan;1_6;False;True;[['car']];car;car;1.0;0.0
1023;"[<__main__.Word instance at 0x110d2afc8>
 <__main__.Word instance at 0x110d2aea8>]";Ethan;1_6;False;False;[['car'], ['box']];boxcar;carbox;0.5;-0.69314718056
1024;"[<__main__.Word instance at 0x110d2abd8>
 <__main__.Word instance at 0x110d2af80>
 <__main__.Word instance at 0x110d2d0e0>]";Ethan;1_6;True;NaN;NaN;emptycookieempty;NaN;NaN;NaN
1025;[<__main__.Word instance at 0x110d2d248>];Ethan;1_6;True;NaN;NaN;empty;NaN;NaN;NaN
1026;[<__main__.Word instance at 0x110d2d170>];Ethan;1_6;True;NaN;NaN;Max;NaN;NaN;NaN
1027;"[<__main__.Word instance at 0x110d2d4d0>
 <__main__.Word instance at 0x110d2d290>
 <__main__.Word instance at 0x110d2d3b0>]";Ethan;1_6;False;False;[['picture'], ['in'], ['here']];pictureinhere;inpicturehere;0.166666666667;-0.182321556794
1028;"[<__main__.Word instance at 0x110d2d128>
 <__main__.Word instance at 0x110d2d8c0>
 <__main__.Word instance at 0x110d2d7a0>]";Ethan;1_6;False;False;[['in'], ['there'], ['picture']];pictureinthere;therepicturein;0.166666666667;-0.182321556794
1029;[<__main__.Word instance at 0x110d2d908>];Ethan;1_6;False;True;[['fish']];fish;fish;1.0;0.0
1030;[<__main__.Word instance at 0x110d2d638>];Ethan;1_6;True;NaN;NaN;cracker;NaN;NaN;NaN
1031;"[<__main__.Word instance at 0x110d2d5f0>
 <__main__.Word instance at 0x110d2dd88>]";Ethan;1_6;False;True;[['eat'], ['it']];eatit;eatit;0.5;0.69314718056
1032;[<__main__.Word instance at 0x110d2df38>];Ethan;1_6;True;NaN;NaN;empty;NaN;NaN;NaN
1033;"[<__main__.Word instance at 0x110d2dfc8>
 <__main__.Word instance at 0x110d302d8>]";Ethan;1_6;True;NaN;NaN;anothercracker;NaN;NaN;NaN
1034;"[<__main__.Word instance at 0x110d30290>
 <__main__.Word instance at 0x110d30200>
 <__main__.Word instance at 0x110d30440>
 <__main__.Word instance at 0x110d30b48>]";Ethan;1_6;False;False;[['box'], ['in'], ['the'], ['car']];intheboxcar;theboxcarin;0.0416666666667;-0.0425596144188
1035;"[<__main__.Word instance at 0x110d30c68>
 <__main__.Word instance at 0x110d303b0>
 <__main__.Word instance at 0x110d30cb0>
 <__main__.Word instance at 0x110d30ab8>]";Ethan;1_6;False;False;[['car'], ['box'], ['the'], ['in']];intheboxcar;theboxcarin;0.0416666666667;-0.0425596144188
1036;"[<__main__.Word instance at 0x110d306c8>
 <__main__.Word instance at 0x110d30e18>
 <__main__.Word instance at 0x110d33170>
 <__main__.Word instance at 0x110d331b8>]";Ethan;1_6;False;False;[['tanker'], ['car'], ['the'], ['in']];inthetankercar;tankercarinthe;0.0416666666667;-0.0425596144188
1037;"[<__main__.Word instance at 0x110d333f8>
 <__main__.Word instance at 0x110d33830>
 <__main__.Word instance at 0x110d334d0>]";Ethan;1_6;False;False;[['truck'], ['in'], ['the']];inthetruck;theintruck;0.166666666667;-0.182321556794
1038;"[<__main__.Word instance at 0x110d337a0>
 <__main__.Word instance at 0x110d33998>]";Ethan;1_6;False;False;[['the'], ['in']];inthe;thein;0.5;-0.69314718056
1039;"[<__main__.Word instance at 0x110d33a70>
 <__main__.Word instance at 0x110d33908>]";Ethan;1_6;False;True;[['the'], ['fish']];thefish;thefish;0.5;0.69314718056
1040;"[<__main__.Word instance at 0x110d339e0>
 <__main__.Word instance at 0x110d33bd8>
 <__main__.Word instance at 0x110d33d88>
 <__main__.Word instance at 0x110d335f0>]";Ethan;1_6;False;False;[['there'], ['the'], ['fish'], ['in']];thefishinthere;thereinthefish;0.0416666666667;-0.0425596144188
1041;"[<__main__.Word instance at 0x110d33ea8>
 <__main__.Word instance at 0x110d33c68>
 <__main__.Word instance at 0x110d36200>
 <__main__.Word instance at 0x110d36248>
 <__main__.Word instance at 0x110d36170>]";Ethan;1_6;True;NaN;NaN;nofishinthebathroom;NaN;NaN;NaN
1042;"[<__main__.Word instance at 0x110d36440>
 <__main__.Word instance at 0x110d36830>]";Ethan;1_6;True;NaN;NaN;falldown;NaN;NaN;NaN
1043;"[<__main__.Word instance at 0x110d36998>
 <__main__.Word instance at 0x110d36878>
 <__main__.Word instance at 0x110d36a28>
 <__main__.Word instance at 0x110d36680>]";Ethan;1_6;False;False;[['tickle'], ['me'], ['you'], ['tickle']];ticklemetickleyou;youticklemetickle;0.0416666666667;-0.0425596144188
1044;[<__main__.Word instance at 0x110d36b90>];Ethan;1_6;False;True;[['E']];E;E;1.0;0.0
1045;[<__main__.Word instance at 0x110d36b48>];Ethan;1_6;False;True;[['letters']];letters;letters;1.0;0.0
1046;[<__main__.Word instance at 0x110d362d8>];Ethan;1_6;False;True;[['wire']];wire;wire;1.0;0.0
1047;"[<__main__.Word instance at 0x110d36ef0>
 <__main__.Word instance at 0x110d3a1b8>
 <__main__.Word instance at 0x110d3a098>
 <__main__.Word instance at 0x110d3a5a8>]";Ethan;1_6;False;False;[['truck'], ['dump'], ['in'], ['a']];inadumptruck;dumptruckina;0.0416666666667;-0.0425596144188
1048;"[<__main__.Word instance at 0x110d3ab48>
 <__main__.Word instance at 0x110d3aa28>
 <__main__.Word instance at 0x110d3afc8>
 <__main__.Word instance at 0x110d3c2d8>]";Ethan;1_6;False;False;[['a'], ['truck'], ['dump'], ['in']];inadumptruck;dumptruckina;0.0416666666667;-0.0425596144188
1049;[<__main__.Word instance at 0x110d3c320>];Ethan;1_6;False;True;[['truck']];truck;truck;1.0;0.0
1050;[<__main__.Word instance at 0x110d3c5a8>];Ethan;1_6;False;True;[['blocks']];blocks;blocks;1.0;0.0
1051;[<__main__.Word instance at 0x110d3c8c0>];Ethan;1_6;True;NaN;NaN;loading;NaN;NaN;NaN
1052;[<__main__.Word instance at 0x110d3c830>];Ethan;1_6;True;NaN;NaN;loading;NaN;NaN;NaN
1053;[<__main__.Word instance at 0x110d3c098>];Ethan;1_6;False;True;[['barn']];barn;barn;1.0;0.0
1054;[<__main__.Word instance at 0x110d3c9e0>];Ethan;1_6;False;True;[['barn']];barn;barn;1.0;0.0
1055;[<__main__.Word instance at 0x110d3f050>];Ethan;1_6;False;True;[['farmer']];farmer;farmer;1.0;0.0
1056;[<__main__.Word instance at 0x110d3f680>];Ethan;1_6;False;True;[['farmer']];farmer;farmer;1.0;0.0
1057;[<__main__.Word instance at 0x110d3f8c0>];Ethan;1_6;True;NaN;NaN;hat;NaN;NaN;NaN
1058;[<__main__.Word instance at 0x110d3fa28>];Ethan;1_6;True;NaN;NaN;cock_a_doodle_doo;NaN;NaN;NaN
1059;[<__main__.Word instance at 0x110d3f9e0>];Ethan;1_6;False;True;[['cow']];cow;cow;1.0;0.0
1060;"[<__main__.Word instance at 0x110d3f878>
 <__main__.Word instance at 0x110d3fd88>
 <__main__.Word instance at 0x110d3fc68>]";Ethan;1_6;False;False;[['cow'], ['mommy'], ['cat']];catmommycow;mommycowcat;0.166666666667;-0.182321556794
1061;[<__main__.Word instance at 0x110d3ff38>];Ethan;1_6;True;NaN;NaN;alarm;NaN;NaN;NaN
1062;[<__main__.Word instance at 0x110d3fef0>];Ethan;1_6;False;True;[['moo']];moo;moo;1.0;0.0
1063;[<__main__.Word instance at 0x110d3ff80>];Ethan;1_6;False;True;[['milk']];milk;milk;1.0;0.0
1064;[<__main__.Word instance at 0x110d43098>];Ethan;1_6;True;NaN;NaN;cock_a_doodle_doo;NaN;NaN;NaN
1065;"[<__main__.Word instance at 0x110d43440>
 <__main__.Word instance at 0x110d43518>
 <__main__.Word instance at 0x110d43560>
 <__main__.Word instance at 0x110d43320>]";Ethan;1_6;False;True;[['cow'], ['farmer'], ['a'], ['and']];farmerandacow;farmerandacow;0.0416666666667;3.17805383035
1066;"[<__main__.Word instance at 0x110d43680>
 <__main__.Word instance at 0x110d438c0>
 <__main__.Word instance at 0x110d43830>
 <__main__.Word instance at 0x110d43998>
 <__main__.Word instance at 0x110d43a70>]";Ethan;1_6;False;True;[['cow'], ['a'], ['and'], ['barn'], ['farmer']];farmerandacowbarn;farmerandacowbarn;0.00833333333333;4.78749174278
1067;"[<__main__.Word instance at 0x110d43b00>
 <__main__.Word instance at 0x110d439e0>
 <__main__.Word instance at 0x110d43d40>
 <__main__.Word instance at 0x110d43cf8>
 <__main__.Word instance at 0x110d43ef0>]";Ethan;1_6;False;False;[['cow'], ['a'], ['and'], ['moo'], ['farmer']];farmerandacowmoo;mooandacowfarmer;0.00833333333333;-0.00836824967052
1068;"[<__main__.Word instance at 0x110d43f38>
 <__main__.Word instance at 0x110d43dd0>]";Ethan;1_6;False;True;[['bye', 'bye']];byebye;byebye;1.0;0.0
1069;"[<__main__.Word instance at 0x110d46050>
 <__main__.Word instance at 0x110d46128>
 <__main__.Word instance at 0x110d46170>]";Ethan;1_6;True;NaN;NaN;ducklittlehouse;NaN;NaN;NaN
1070;"[<__main__.Word instance at 0x110d46290>
 <__main__.Word instance at 0x110d467a0>]";Ethan;1_6;False;False;[['house'], ['little']];littlehouse;houselittle;0.5;-0.69314718056
1071;"[<__main__.Word instance at 0x110d46a28>
 <__main__.Word instance at 0x110d46518>
 <__main__.Word instance at 0x110d46b48>
 <__main__.Word instance at 0x110d46950>]";Ethan;1_6;False;True;[['cheese'], ['the'], ['farmer', 'takes']];farmertakesthecheese;farmertakesthecheese;0.166666666667;1.79175946923
1072;[<__main__.Word instance at 0x110d46f38>];Ethan;1_6;False;True;[['cow']];cow;cow;1.0;0.0
1073;[<__main__.Word instance at 0x110d46bd8>];Ethan;1_6;False;True;[['cow']];cow;cow;1.0;0.0
1074;"[<__main__.Word instance at 0x110d490e0>
 <__main__.Word instance at 0x110d49050>
 <__main__.Word instance at 0x110d49290>
 <__main__.Word instance at 0x110d49320>]";Ethan;1_6;False;True;[['tanker'], ['car'], ['car'], ['tanker']];tankercartankercar;tankercartankercar;0.0416666666667;3.17805383035
1075;"[<__main__.Word instance at 0x110d495a8>
 <__main__.Word instance at 0x110d49518>
 <__main__.Word instance at 0x110d49680>]";Ethan;1_6;False;True;[['and'], ['car'], ['box']];andboxcar;andboxcar;0.166666666667;1.79175946923
1076;"[<__main__.Word instance at 0x110d497e8>
 <__main__.Word instance at 0x110d49710>
 <__main__.Word instance at 0x110d499e0>
 <__main__.Word instance at 0x110d49908>]";Ethan;1_6;True;NaN;NaN;boxcarandtankers;NaN;NaN;NaN
1077;[<__main__.Word instance at 0x110d497a0>];Ethan;1_6;False;True;[['tanker']];tanker;tanker;1.0;0.0
1078;[<__main__.Word instance at 0x110d49170>];Ethan;1_6;False;True;[['car']];car;car;1.0;0.0
1079;[<__main__.Word instance at 0x110d494d0>];Ethan;1_6;False;True;[['green']];green;green;1.0;0.0
1080;"[<__main__.Word instance at 0x110d4c1b8>
 <__main__.Word instance at 0x110d4c368>]";Ethan;1_6;False;False;[['box'], ['car']];boxcar;carbox;0.5;-0.69314718056
1081;"[<__main__.Word instance at 0x110d4c710>
 <__main__.Word instance at 0x110d4c170>]";Ethan;1_6;False;True;[['coal'], ['car']];coalcar;coalcar;0.5;0.69314718056
1082;[<__main__.Word instance at 0x110d4c908>];Ethan;1_6;False;True;[['sheep']];sheep;sheep;1.0;0.0
